x,y,z,row,pitch,yaw
0.94,0.0,0.7,0,0,-3.14159
0.94,0.0,0.7,0,0,-3.14159
0.94,0.0,0.7,0,0,-3.14159
0.8604705698966979,0.03709820732474328,0.774035138130188,0,0,-3.120093488949585
0.8604705698966979,0.03709820732474328,0.774035138130188,0,0,-3.120093488949585
0.8604705698966979,0.03709820732474328,0.774035138130188,0,0,-3.120093488949585
0.8290197825431823,0.05699820533140093,0.8041356728627131,0,0,-3.1029004704786773
0.8290197825431823,0.05699820533140093,0.8041356728627131,0,0,-3.1029004704786773
0.8290197825431823,0.05699820533140093,0.8041356728627131,0,0,-3.1029004704786773
0.8243629105729716,0.06287987192959658,0.803681798023837,0,0,-3.0962510002625327
0.8243629105729716,0.06287987192959658,0.803681798023837,0,0,-3.0962510002625327
0.8249019334780063,0.06047329940235228,0.8073513598134369,0,0,-3.098912906604826
0.8249019334780063,0.06047329940235228,0.8073513598134369,0,0,-3.098912906604826
0.8249019334780063,0.06047329940235228,0.8073513598134369,0,0,-3.098912906604826
0.8280404617116559,0.05424769423505609,0.8070877126981109,0,0,-3.1056725100348657
0.8280404617116559,0.05424769423505609,0.8070877126981109,0,0,-3.1056725100348657
0.8280404617116559,0.05424769423505609,0.8070877126981109,0,0,-3.1056725100348657
0.8310533622699949,0.049138578173459506,0.8139296549507146,0,0,-3.110224281999964
0.8310533622699949,0.049138578173459506,0.8139296549507146,0,0,-3.110224281999964
0.8351723371343618,0.04749868980110964,0.8051285510240712,0,0,-3.1108930290092105
0.8351723371343618,0.04749868980110964,0.8051285510240712,0,0,-3.1108930290092105
0.8351723371343618,0.04749868980110964,0.8051285510240712,0,0,-3.1108930290092105
0.8339258090287414,0.05251770702819875,0.8176017981032769,0,0,-3.103528019005142
0.8339258090287414,0.05251770702819875,0.8176017981032769,0,0,-3.103528019005142
0.8333482009708296,0.05708174439603418,0.8167564087033983,0,0,-3.095963421815422
0.8333482009708296,0.05708174439603418,0.8167564087033983,0,0,-3.095963421815422
0.8333482009708296,0.05708174439603418,0.8167564087033983,0,0,-3.095963421815422
0.8324730399010525,0.05378210873298621,0.8209522453426885,0,0,-3.0971099869283707
0.8324730399010525,0.05378210873298621,0.8209522453426885,0,0,-3.0971099869283707
0.8324730399010525,0.05378210873298621,0.8209522453426885,0,0,-3.0971099869283707
0.8305685594279284,0.04899233062433937,0.8288559376367036,0,0,-3.1016238090261745
0.8305685594279284,0.04899233062433937,0.8288559376367036,0,0,-3.1016238090261745
0.8297502727437924,0.04537872891870841,0.8307900206610853,0,0,-3.105635366384404
0.8297502727437924,0.04537872891870841,0.8807900214061434,0,0,-3.105635366384404
0.8297502727437924,0.04537872891870841,0.9107900207355911,0,0,-3.105635366384404
0.8282644676360787,0.046026606761066784,0.8687268770485752,0,0,-3.1022452678041716
0.8282644676360787,0.046026606761066784,0.9187268777936333,0,0,-3.1022452678041716
0.8282644676360787,0.046026606761066784,0.9387268773465984,0,0,-3.1022452678041716
0.8256408780475224,0.05224336504084587,0.8857643362064225,0,0,-3.0924203931995713
0.8256408780475224,0.05224336504084587,0.9357643369514805,0,0,-3.0924203931995713
0.8249533958769365,0.04438775992469878,0.8548740116937217,0,0,-3.1019293900942424
0.8249533958769365,0.04438775992469878,0.9048740124387797,0,0,-3.1019293900942424
0.8249533958769365,0.04438775992469878,0.9398740125877914,0,0,-3.1019293900942424
0.8231843546496854,0.03817033386262777,0.8685266192574266,0,0,-3.1112173368304377
0.8231843546496854,0.03817033386262777,0.9185266200024846,0,0,-3.1112173368304377
0.8231843546496854,0.03817033386262777,0.9385266195554498,0,0,-3.1112173368304377
0.8168478713531966,0.044087780085722686,0.9026332349753909,0,0,-3.1038540061727375
0.8168478713531966,0.044087780085722686,0.952633235720449,0,0,-3.1038540061727375
0.8146819437254247,0.035027709699955833,0.907409776550594,0,0,-3.113673684254893
0.8146819437254247,0.035027709699955833,0.957409777295652,0,0,-3.113673684254893
0.8146819437254247,0.035027709699955833,0.9774097768486172,0,0,-3.113673684254893
0.8130877866554173,0.03452120276371027,0.991236701774355,0,0,-3.114785799089411
0.8130877866554173,0.03452120276371027,1.0212367011038026,0,0,-3.114785799089411
0.8076976944537052,0.03625541098037077,1.0481199197103448,0,0,-3.1143292492433847
0.8076976944537052,0.03625541098037077,1.0981199204554029,0,0,-3.1143292492433847
0.8096773595358585,0.03686821156814584,1.0926080855503963,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814584,1.1426080862954544,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814584,1.1576080859601783,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814584,1.19260808610919,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814584,1.242608086854248,0,0,-3.1168490132593893
