x,y,z,roll,pitch,yaw
4.8874855,2.2232423,0.44905114,-1.4617331723585878,-0.02037861644199637,1.9290149327400594
2.8300972,1.6027737,-0.033795916,-1.25626761493836,0.013553371178703453,2.0787013617172785
4.5256457,-0.9275148,0.9652753,-1.5543787950453984,-0.02046229246020672,1.3567942865023332
2.6435783,-0.5018527,0.95148075,-1.5250305975956826,0.013176201658937823,1.3868681237784235
2.454753,-1.9609913,-0.05387706,-1.237724618195922,0.038974114653461206,0.9064729522451652
